date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,hour,day_of_week,month,week_status,NSM
2016-04-09 10:10:00,70,0,20.89,40.79,19.6667,42.5667,22.1,37.9333,20.2,38.4,20.0,47.4429,12.3667,23.1667,21.1,35.7257,22.39,41.1633,20.5,39.9,9.4667,750.3833,70.3333,4.1667,37.5,4.3167,10,5,4,Weekend,36600
2016-04-09 10:20:00,175,0,20.9267,40.76,19.9267,42.16,22.1,38.0,20.23,38.6333,20.0,47.334,12.6925,20.445,21.1,35.5,22.3233,41.03,20.5,39.6267,9.6333,750.3667,69.6667,4.3333,35.0,4.3333,10,5,4,Weekend,37200
2016-04-09 10:30:00,175,0,20.9267,40.7,20.1333,41.9,22.1,38.0,20.29,38.9667,20.0,47.2257,13.09,18.1667,21.1,35.4686,22.29,40.9333,20.5,39.59,9.8,750.35,69.0,4.5,32.5,4.35,10,5,4,Weekend,37800
2016-04-09 10:40:00,100,0,21.0,40.73,20.3233,41.6,22.1,38.03,20.3233,39.0,20.0,47.09,13.46,14.93,21.1,35.294,22.29,40.9333,20.4633,39.56,9.9667,750.3333,68.3333,4.6667,30.0,4.3667,10,5,4,Weekend,38400
2016-04-09 10:50:00,70,0,21.0,40.73,20.4633,41.2667,22.1,38.09,20.39,38.9333,20.0,46.9986,13.7333,12.99,21.1,35.0257,22.29,40.9,20.4633,39.56,10.1333,750.3167,67.6667,4.8333,27.5,4.3833,10,5,4,Weekend,39000
2016-04-09 11:00:00,80,0,21.0,40.6633,20.6333,40.7233,22.2,38.09,20.39,38.79,20.0,46.878,14.0,11.3567,21.1,34.754,22.29,40.6933,20.5,39.59,10.3,750.3,67.0,5.0,25.0,4.4,11,5,4,Weekend,39600
2016-04-09 11:10:00,70,0,21.0,40.4975,20.76,40.4633,22.1333,38.03,20.39,38.73,20.0,46.7088,14.0667,10.2967,21.1,34.54,22.39,40.2967,20.5,39.59,10.4167,750.2833,66.6667,5.1667,25.6667,4.4333,11,5,4,Weekend,40200
2016-04-09 11:20:00,80,0,21.0,40.3267,20.89,40.05,22.1,38.0,20.5,38.59,20.0,46.5643,14.2567,10.0,21.1,34.378,22.4633,39.9633,20.4633,39.5267,10.5333,750.2667,66.3333,5.3333,26.3333,4.4667,11,5,4,Weekend,40800
2016-04-09 11:30:00,80,0,21.0333,40.1333,21.0,39.46,22.1,37.9333,20.5,38.53,20.0,46.46,14.53,9.7333,21.1,34.29,22.6,39.5633,20.4633,39.5267,10.65,750.25,66.0,5.5,27.0,4.5,11,5,4,Weekend,41400
2016-04-09 11:40:00,70,0,21.1,39.8,21.0,39.0,22.1,37.9667,20.5,38.4,19.9843,46.3371,14.7333,8.6267,21.2,34.236,22.6,39.0967,20.5,39.59,10.7667,750.2333,65.6667,5.6667,27.6667,4.5333,11,5,4,Weekend,42000
2016-04-09 11:50:00,80,0,21.23,42.4,21.1333,38.9333,22.1,37.8267,20.5,38.3267,19.956,46.272,14.5333,8.2933,21.2386,34.1371,22.5,38.8333,20.5,39.59,10.8833,750.2167,65.3333,5.8333,28.3333,4.5667,11,5,4,Weekend,42600
2016-04-09 12:00:00,80,0,21.29,42.26,21.26,39.1333,22.1,37.8267,20.6,38.145,20.0,46.2129,14.6667,8.0,21.254,33.98,22.54,38.334,20.5,40.1267,11.0,750.2,65.0,6.0,29.0,4.6,12,5,4,Weekend,43200
2016-04-09 12:10:00,100,0,21.39,42.1933,21.4267,39.3267,22.1667,37.9667,20.6,38.06,20.0,46.29,14.86,7.2667,21.29,33.7957,22.5667,38.1567,20.5,39.7933,11.25,750.15,63.6667,6.1667,30.8333,4.5167,12,5,4,Weekend,43800
2016-04-09 12:20:00,110,10,21.4633,42.1933,21.5,39.4,22.2,38.1267,20.6,37.9333,20.0,46.29,15.1,6.33,21.39,33.59,22.7,37.7967,20.5,39.5267,11.5,750.1,62.3333,6.3333,32.6667,4.4333,12,5,4,Weekend,44400
2016-04-09 12:30:00,100,0,21.6333,41.6933,21.5333,39.2233,22.2,38.26,20.6333,37.79,20.0,46.27,15.1,5.8567,21.4843,33.5386,22.76,37.4633,20.5,39.5267,11.75,750.05,61.0,6.5,34.5,4.35,12,5,4,Weekend,45000
2016-04-09 12:40:00,100,0,21.7,41.36,21.6,39.03,22.2,38.5,20.7,37.73,20.0,46.156,15.136,4.576,21.58,33.518,22.8233,37.09,20.5,39.1933,12.0,750.0,59.6667,6.6667,36.3333,4.2667,12,5,4,Weekend,45600
2016-04-09 12:50:00,90,0,21.8233,41.06,21.7,38.9667,22.2,38.56,20.7,37.56,20.0,46.0771,15.3043,4.6986,21.76,33.59,22.9633,37.09,20.5,39.5267,12.25,749.95,58.3333,6.8333,38.1667,4.1833,12,5,4,Weekend,46200
2016-04-09 13:00:00,100,0,21.89,40.8,21.7,38.8267,22.29,38.76,20.76,37.5,20.0,45.98,15.456,4.658,21.79,33.5,23.0333,37.0,20.5,39.56,12.5,749.9,57.0,7.0,40.0,4.1,13,5,4,Weekend,46800
2016-04-09 13:10:00,90,0,22.0,40.3333,21.73,38.6633,22.29,38.7,20.79,37.4,20.0,45.8686,15.5,4.2786,21.8567,33.5,23.1,36.9333,20.5,39.56,12.5,749.8333,56.3333,7.0,40.0,3.9333,13,5,4,Weekend,47400
2016-04-09 13:20:00,90,0,22.0,39.9267,21.79,38.4633,22.3233,38.79,20.79,37.3267,20.0,45.79,15.5,4.16,21.9267,33.4,23.2,36.7233,20.5667,39.59,12.5,749.7667,55.6667,7.0,40.0,3.7667,13,5,4,Weekend,48000
2016-04-09 13:30:00,175,0,22.1,39.6333,21.8567,38.3333,22.39,38.79,20.79,37.2,20.0,45.65,15.6843,4.0986,22.0,33.3267,23.26,36.7967,20.5667,39.59,12.5,749.7,55.0,7.0,40.0,3.6,13,5,4,Weekend,48600
2016-04-09 13:40:00,175,0,22.1,39.1667,21.79,37.3333,22.3233,38.73,20.79,37.1267,20.0,45.516,15.96,3.4933,22.1333,33.29,23.29,37.1267,20.6,39.545,12.5,749.6333,54.3333,7.0,40.0,3.4333,13,5,4,Weekend,49200
2016-04-09 13:50:00,175,0,22.2,37.9233,21.6667,35.8233,22.29,38.1,20.89,37.1633,20.0,45.3686,16.1571,2.5943,22.2,33.23,23.29,37.26,20.5333,39.2967,12.5,749.5667,53.6667,7.0,40.0,3.2667,13,5,4,Weekend,49800
2016-04-09 14:00:00,130,0,22.2,37.33,21.5333,35.23,22.29,37.6933,20.89,37.09,20.0,44.96,16.1,1.3714,22.29,33.1633,23.39,37.26,20.6,39.03,12.5,749.5,53.0,7.0,40.0,3.1,14,5,4,Weekend,50400
2016-04-09 14:10:00,120,0,22.2,36.5633,21.6,35.0633,22.29,37.3333,20.89,36.9667,20.0,44.5286,16.2,1.374,22.3567,33.03,23.39,37.1267,20.6,38.79,12.75,749.45,52.0,7.1667,40.0,3.05,14,5,4,Weekend,51000
2016-04-09 14:20:00,100,0,22.2,36.0475,21.6,34.79,22.29,37.0667,20.9633,36.8267,20.0,44.038,16.28,1.2429,22.4267,32.9,23.5,36.99,20.6,38.6567,13.0,749.4,51.0,7.3333,40.0,3.0,14,5,4,Weekend,51600
2016-04-09 14:30:00,120,0,22.2,35.9667,21.7,34.8267,22.3233,36.8633,20.9267,36.76,20.0,43.7257,16.456,1.0,22.5,32.8267,23.5,36.6567,20.6,38.2233,13.25,749.35,50.0,7.5,40.0,2.95,14,5,4,Weekend,52200
2016-04-09 14:40:00,120,0,22.2,36.4333,21.7925,35.075,22.39,36.79,20.9267,36.6267,20.04,43.536,16.6,1.0,22.5333,32.6633,23.6,36.4,20.6,37.83,13.5,749.3,49.0,7.6667,40.0,2.9,14,5,4,Weekend,52800
2016-04-09 14:50:00,110,0,22.26,37.2333,21.89,35.5267,22.39,36.8267,20.9267,36.5,20.1,43.5643,16.83,1.0,22.6667,32.53,23.6,36.0667,20.5333,37.4,13.75,749.25,48.0,7.8333,40.0,2.85,14,5,4,Weekend,53400
2016-04-09 15:00:00,110,0,22.29,37.9267,21.9267,35.89,22.39,36.9667,21.0,36.4333,20.04,43.59,16.71,1.0,22.7,32.3633,23.73,36.0,20.5333,36.7933,14.0,749.2,47.0,8.0,40.0,2.8,15,5,4,Weekend,54000
2016-04-09 15:10:00,110,0,22.29,38.3333,21.9267,36.2967,22.39,37.0667,21.0,36.245,20.0286,43.6471,16.54,1.0,22.7,32.23,23.79,36.0,20.5,36.5267,14.05,749.1333,47.3333,7.8333,40.0,2.9333,15,5,4,Weekend,54600
2016-04-09 15:20:00,120,0,22.29,38.6567,21.89,36.6933,22.39,37.3333,21.0,36.2,20.1,44.0,16.5571,1.1,22.6,32.2,23.79,36.0,20.5,35.9933,14.1,749.0667,47.6667,7.6667,40.0,3.0667,15,5,4,Weekend,55200
2016-04-09 15:30:00,120,0,22.29,38.93,21.89,36.9667,22.4633,37.59,21.0,36.2,20.1,44.14,16.934,1.06,22.6,32.2,23.79,35.9667,20.5,35.7,14.15,749.0,48.0,7.5,40.0,3.2,15,5,4,Weekend,55800
2016-04-09 15:40:00,160,0,22.29,39.2667,21.89,37.23,22.4633,37.7233,21.0,36.1633,20.1,44.23,17.2229,1.0,22.6,32.23,23.8567,35.8267,20.5,35.3667,14.2,748.9333,48.3333,7.3333,40.0,3.3333,15,5,4,Weekend,56400
2016-04-09 15:50:00,175,0,22.29,39.4667,21.9633,37.3633,22.5,37.9,21.0,36.09,20.1,44.3057,17.236,1.0,22.6,32.29,23.89,35.6633,20.39,35.09,14.25,748.8667,48.6667,7.1667,40.0,3.4667,15,5,4,Weekend,57000
2016-04-09 16:00:00,175,0,22.29,39.96,21.9633,37.4633,22.5,37.9667,21.0,36.06,20.1,44.4,17.0257,1.0,22.6,32.145,23.9633,35.53,20.39,34.9633,14.3,748.8,49.0,7.0,40.0,3.6,16,5,4,Weekend,57600
2016-04-09 16:10:00,175,0,22.3567,41.0333,21.9633,37.9233,22.5,38.03,21.0,36.0,20.1,44.6144,16.66,1.0,22.6667,32.0233,24.0,35.5,20.4267,34.9333,14.2167,748.75,49.3333,7.0,40.0,3.6167,16,5,4,Weekend,58200
2016-04-09 16:20:00,175,0,22.39,42.4,21.9633,38.6333,22.5,38.1633,21.0,36.09,20.1,44.736,16.5129,1.0,22.6,31.8233,24.0667,35.56,20.5,35.4,14.1333,748.7,49.6667,7.0,40.0,3.6333,16,5,4,Weekend,58800
2016-04-09 16:30:00,175,0,22.4633,43.1333,21.89,38.9,22.6,38.4633,21.0,36.09,20.1857,45.1514,16.254,1.22,22.7,31.76,24.1,35.8,20.5,36.0667,14.05,748.65,50.0,7.0,40.0,3.65,16,5,4,Weekend,59400
2016-04-09 16:40:00,175,0,22.4267,44.2333,21.89,40.3,22.6,38.7233,21.0,36.09,20.14,45.554,16.2257,1.6143,22.6333,31.5667,24.1,36.0,20.5,36.3267,13.9667,748.6,50.3333,7.0,40.0,3.6667,16,5,4,Weekend,60000
2016-04-09 16:50:00,170,0,22.5667,44.9,21.89,41.16,22.6,39.3,21.0,36.09,20.1429,45.8686,15.89,2.28,22.6,31.5,24.2,35.9,20.5,35.845,13.8833,748.55,50.6667,7.0,40.0,3.6833,16,5,4,Weekend,60600
2016-04-09 17:00:00,140,0,22.5,44.6233,21.8567,41.4667,22.7,39.59,20.9633,36.09,20.2,46.036,15.7657,1.9814,22.5333,31.4267,24.2,35.8267,20.39,35.2667,13.8,748.5,51.0,7.0,40.0,3.7,17,5,4,Weekend,61200
2016-04-09 17:10:00,150,0,22.5667,43.7633,21.79,41.3267,22.7,39.6633,20.89,36.03,20.2,46.0771,15.696,1.88,22.5,31.26,24.2,35.7,20.39,34.8,13.6667,748.4667,51.1667,6.8333,40.0,3.65,17,5,4,Weekend,61800
2016-04-09 17:20:00,110,0,22.6,42.96,21.7,41.0267,22.7,39.79,20.89,36.0,20.16,45.98,15.4686,1.9714,22.4267,31.1333,24.26,35.76,20.39,34.3333,13.5333,748.4333,51.3333,6.6667,40.0,3.6,17,5,4,Weekend,62400
2016-04-09 17:30:00,100,0,22.6,42.5,21.7,40.6933,22.7,39.73,20.89,35.9333,20.2,45.8686,15.3,1.33,22.39,31.1,24.29,35.7233,20.39,34.0667,13.4,748.4,51.5,6.5,40.0,3.55,17,5,4,Weekend,63000
2016-04-09 17:40:00,100,0,22.55,42.05,21.6667,40.2967,22.7,39.6633,20.89,35.8633,20.2,45.656,15.1929,1.4529,22.39,31.1,24.29,35.53,20.29,33.7233,13.2667,748.3667,51.6667,6.3333,40.0,3.5,17,5,4,Weekend,63600
2016-04-09 17:50:00,90,0,22.5333,41.6333,21.6,39.9633,22.7,39.53,20.89,35.79,20.1857,45.4557,15.04,1.7,22.29,31.23,24.29,35.5,20.29,33.53,13.1333,748.3333,51.8333,6.1667,40.0,3.45,17,5,4,Weekend,64200
2016-04-09 18:00:00,100,0,22.6,41.3,21.5,39.645,22.7,39.43,20.89,35.79,20.16,45.316,14.6325,1.86,22.29,31.29,24.29,35.5,20.29,33.3333,13.0,748.3,52.0,6.0,40.0,3.4,18,5,4,Weekend,64800
2016-04-09 18:10:00,170,0,22.5,40.9667,21.39,39.4,22.7,39.23,20.8233,35.73,20.1714,45.1214,14.2943,2.35,22.29,31.29,24.26,35.4667,20.23,33.1267,13.05,748.3,51.6667,6.0,40.0,3.3333,18,5,4,Weekend,65400
2016-04-09 18:20:00,175,10,22.5,40.7667,21.3233,39.3267,22.6667,39.0267,20.79,35.59,20.14,44.96,14.016,3.2,22.29,31.29,24.2,35.4,20.2,32.9667,13.1,748.3,51.3333,6.0,40.0,3.2667,18,5,4,Weekend,66000
2016-04-09 18:30:00,175,0,22.5,40.43,21.26,39.1633,22.6667,38.9,20.79,35.59,20.1143,44.7929,13.7371,3.7414,22.2,31.3233,24.2,35.4,20.2,32.8267,13.15,748.3,51.0,6.0,40.0,3.2,18,5,4,Weekend,66600
2016-04-09 18:40:00,175,10,22.5,40.8967,21.2,39.3633,22.6,38.76,20.79,35.59,20.1,44.678,13.518,4.514,22.2,31.53,24.15,35.4,20.2,32.79,13.2,748.3,50.6667,6.0,40.0,3.1333,18,5,4,Weekend,67200
2016-04-09 18:50:00,175,10,22.6,42.39,21.1333,40.36,22.6667,38.8333,20.79,35.6267,20.1,44.59,13.2686,7.4257,22.2,31.5,24.2,35.3267,20.1333,32.73,13.25,748.3,50.3333,6.0,40.0,3.0667,18,5,4,Weekend,67800
2016-04-09 19:00:00,110,0,22.7267,43.7233,21.1333,41.7667,22.7,38.9333,20.79,35.76,20.1,44.736,12.614,11.59,22.1333,31.5667,24.0667,34.99,20.0667,32.86,13.3,748.3,50.0,6.0,40.0,3.0,19,5,4,Weekend,68400
2016-04-09 19:10:00,120,10,22.79,43.1933,21.1667,42.53,22.7,39.1333,20.79,35.9,20.1,44.91,12.2914,11.7514,22.1,31.65,24.0,34.8633,20.0,33.1333,13.05,748.3833,51.3333,5.8333,40.0,3.1333,19,5,4,Weekend,69000
2016-04-09 19:20:00,130,10,22.79,42.8,21.1,42.53,22.73,39.23,20.79,35.9667,20.1,45.076,12.094,13.26,22.0,31.6333,24.0,35.03,20.0,33.4333,12.8,748.4667,52.6667,5.6667,40.0,3.2667,19,5,4,Weekend,69600
2016-04-09 19:30:00,110,10,22.79,42.5333,21.0667,42.4667,22.79,39.3633,20.7,36.1567,20.1,45.2,11.7214,17.0429,22.0,31.76,23.9267,35.3633,20.0,33.6333,12.55,748.55,54.0,5.5,40.0,3.4,19,5,4,Weekend,70200
2016-04-09 19:40:00,80,10,22.79,42.0667,21.0,42.3267,22.79,39.4,20.7,36.3633,20.1,45.2,11.256,21.876,21.9633,32.5,23.9633,36.1933,19.89,34.1667,12.3,748.6333,55.3333,5.3333,40.0,3.5333,19,5,4,Weekend,70800
2016-04-09 19:50:00,90,10,22.79,41.7233,20.9633,42.53,22.79,39.4667,20.7,36.5667,20.1,45.2514,10.8971,27.4386,21.89,32.8333,23.89,36.4667,19.89,34.6933,12.05,748.7167,56.6667,5.1667,40.0,3.6667,19,5,4,Weekend,71400
2016-04-09 20:00:00,80,10,22.73,41.59,20.89,42.59,22.79,39.5,20.7,36.8333,20.12,45.29,10.576,32.896,21.89,33.1567,23.76,36.5667,19.89,35.245,11.8,748.8,58.0,5.0,40.0,3.8,20,5,4,Weekend,72000
2016-04-09 20:10:00,90,0,22.7,41.5,20.89,42.73,22.79,39.53,20.7,37.03,20.125,45.3038,10.2214,35.7286,21.89,33.43,23.7,36.76,19.89,35.8,11.45,748.9667,62.0,5.0,40.0,4.3,20,5,4,Weekend,72600
2016-04-09 20:20:00,90,10,22.7,41.4333,20.89,42.8633,22.79,39.59,20.7,37.2233,20.1,45.4,10.0,38.52,21.89,33.6567,23.6667,36.9,19.89,36.1333,11.1,749.1333,66.0,5.0,40.0,4.8,20,5,4,Weekend,73200
2016-04-09 20:30:00,90,10,22.7,41.5,20.79,42.9333,22.79,39.59,20.7,37.4333,20.1,45.5,9.8386,39.6686,21.8233,33.79,23.6,36.9667,19.9633,36.4633,10.75,749.3,70.0,5.0,40.0,5.3,20,5,4,Weekend,73800
2016-04-09 20:40:00,90,10,22.7,41.5,20.73,43.06,22.79,39.59,20.7,37.56,20.1,45.5514,9.672,41.476,21.79,34.03,23.5667,37.1267,19.9633,36.6633,10.4,749.4667,74.0,5.0,40.0,5.8,20,5,4,Weekend,74400
2016-04-09 20:50:00,90,10,22.7,41.5,20.7,43.23,22.79,39.5,20.7,37.8267,20.1,45.59,9.54,42.354,21.79,34.1633,23.5,37.26,19.9633,36.9633,10.05,749.6333,78.0,5.0,40.0,6.3,20,5,4,Weekend,75000
2016-04-09 21:00:00,80,0,22.7,41.5,20.7,43.3633,22.79,39.5,20.7,37.9667,20.1,45.6817,9.434,44.052,21.76,34.4,23.4633,37.4,19.89,37.1633,9.7,749.8,82.0,5.0,40.0,6.8,21,5,4,Weekend,75600
2016-04-09 21:10:00,80,10,22.7,41.5,20.65,43.45,22.79,39.5,20.6667,38.09,20.1,45.7,9.3257,45.65,21.7,34.4667,23.39,37.4667,19.9267,37.3267,9.5167,749.8333,83.6667,4.6667,37.3333,6.9,21,5,4,Weekend,76200
2016-04-09 21:20:00,90,10,22.6,41.5,20.6,43.59,22.79,39.5,20.6,38.09,20.1,45.79,9.234,47.176,21.7,34.6267,23.29,37.59,20.0,37.4667,9.3333,749.8667,85.3333,4.3333,34.6667,7.0,21,5,4,Weekend,76800
2016-04-09 21:30:00,80,10,22.6,41.5,20.5333,43.6633,22.76,39.53,20.6,38.2,20.1,45.79,9.14,47.17,21.7,34.7,23.29,37.6633,19.9633,37.59,9.15,749.9,87.0,4.0,32.0,7.1,21,5,4,Weekend,77400
2016-04-09 21:40:00,80,0,22.6,41.5,20.5,43.7,22.7,39.59,20.6,38.29,20.1,45.79,8.96,46.374,21.6,34.59,23.2,37.6267,19.89,37.6633,8.9667,749.9333,88.6667,3.6667,29.3333,7.2,21,5,4,Weekend,78000
2016-04-09 21:50:00,80,10,22.6,41.56,20.5,43.6267,22.79,39.59,20.6,38.29,20.1,45.8686,8.7587,46.5962,21.6,34.59,23.2,37.9,19.89,37.7,8.7833,749.9667,90.3333,3.3333,26.6667,7.3,21,5,4,Weekend,78600
2016-04-09 22:00:00,50,0,22.6,41.79,20.4633,43.6633,22.79,39.59,20.6,38.4,20.2,46.236,8.5971,47.5829,21.7,34.8267,23.2,38.44,19.9633,37.8333,8.6,750.0,92.0,3.0,24.0,7.4,22,5,4,Weekend,79200
2016-04-09 22:10:00,60,0,22.6,41.73,20.39,43.6633,22.79,39.59,20.6,38.4,20.1143,46.41,8.456,48.954,21.7,35.0267,23.2,38.9633,20.0,38.1267,8.5167,750.0333,92.0,3.0,24.0,7.3,22,5,4,Weekend,79800
2016-04-09 22:20:00,50,0,22.5,41.6633,20.29,43.73,22.79,39.59,20.6,38.4,20.1,46.518,8.2971,50.88,21.7,35.36,23.2,39.1633,20.0,38.26,8.4333,750.0667,92.0,3.0,24.0,7.2,22,5,4,Weekend,80400
2016-04-09 22:30:00,40,0,22.5,41.59,20.23,43.73,22.89,39.7,20.6,38.4667,20.1,46.6214,8.152,51.974,21.7675,35.6725,23.1667,39.36,20.0,38.5667,8.35,750.1,92.0,3.0,24.0,7.1,22,5,4,Weekend,81000
2016-04-09 22:40:00,30,0,22.4633,41.4667,20.1667,43.79,22.8233,39.6267,20.6,38.4,20.1,46.736,7.9714,52.5229,21.79,35.79,23.1667,39.56,20.0,38.76,8.2667,750.1333,92.0,3.0,24.0,7.0,22,5,4,Weekend,81600
2016-04-09 22:50:00,40,0,22.4633,41.3267,20.1,43.79,22.8567,39.6633,20.6,38.4667,20.1,46.79,7.86,53.236,21.76,35.79,23.2,39.736,20.0,38.9633,8.1833,750.1667,92.0,3.0,24.0,6.9,22,5,4,Weekend,82200
2016-04-09 23:00:00,50,0,22.39,41.2,20.0,43.7,22.79,39.59,20.5667,38.5,20.1,46.79,7.7633,53.6333,21.7,35.79,23.1,39.94,20.0,39.1633,8.1,750.2,92.0,3.0,24.0,6.8,23,5,4,Weekend,82800
2016-04-09 23:10:00,50,0,22.3233,41.1267,20.0,43.7,22.79,39.7,20.5667,38.5,20.1,46.79,7.69,54.16,21.7,35.9333,23.1,40.2229,20.0,39.4,7.9333,750.2833,92.1667,2.8333,26.6667,6.6667,23,5,4,Weekend,83400
2016-04-09 23:20:00,50,0,22.29,41.06,19.89,43.79,22.79,39.7,20.5667,38.5,20.0,46.7,7.59,54.5967,21.7,36.06,23.1,40.312,20.0667,39.4,7.7667,750.3667,92.3333,2.6667,29.3333,6.5333,23,5,4,Weekend,84000
2016-04-09 23:30:00,60,0,22.29,41.0,19.8233,43.79,22.79,39.7,20.5,38.5,20.0857,46.7771,7.53,54.93,21.7,36.2,23.0286,40.3214,20.0667,39.5267,7.6,750.45,92.5,2.5,32.0,6.4,23,5,4,Weekend,84600
2016-04-09 23:40:00,60,0,22.2,40.9,19.79,43.79,22.79,39.7,20.5667,38.53,20.04,46.736,7.5,55.3267,21.7,36.3333,23.0,40.29,20.1,39.8267,7.4333,750.5333,92.6667,2.3333,34.6667,6.2667,23,5,4,Weekend,85200
2016-04-09 23:50:00,60,0,22.2,40.9,19.73,43.79,22.79,39.7,20.5,38.59,20.0286,46.7257,7.4333,55.4,21.7,36.53,22.9057,40.3671,20.1,39.9667,7.2667,750.6167,92.8333,2.1667,37.3333,6.1333,23,5,4,Weekend,85800
2016-04-10 00:00:00,60,0,22.2,40.79,19.7,43.9,22.8233,39.7,20.5,38.59,20.04,46.736,7.3667,55.73,21.7,36.59,22.89,40.518,20.1,40.23,7.1,750.7,93.0,2.0,40.0,6.0,0,6,4,Weekend,0
2016-04-10 00:10:00,40,0,22.1333,40.79,19.7,43.9667,22.89,39.7,20.5,38.59,20.0143,46.7129,7.2267,55.8633,21.7,36.73,22.89,40.6686,20.1,40.43,7.0167,750.7833,93.6667,1.8333,38.1667,6.0167,0,6,4,Weekend,600
2016-04-10 00:20:00,60,0,22.1,40.745,19.6,43.9,22.8233,39.6267,20.5,38.59,20.0,46.7,7.06,56.23,21.7,36.79,22.89,40.94,20.1,40.6567,6.9333,750.8667,94.3333,1.6667,36.3333,6.0333,0,6,4,Weekend,1200
2016-04-10 00:30:00,40,0,22.0667,40.76,19.5,44.0,22.89,39.7,20.5,38.59,20.0,46.7,7.0,56.49,21.7,36.9333,22.8329,41.0957,20.1,40.93,6.85,750.95,95.0,1.5,34.5,6.05,0,6,4,Weekend,1800
2016-04-10 00:40:00,50,0,22.0,40.6267,19.5,44.06,22.89,39.7,20.39,38.59,20.0,46.6175,7.0,56.89,21.7,37.1333,22.79,41.514,20.1,41.23,6.7667,751.0333,95.6667,1.3333,32.6667,6.0667,0,6,4,Weekend,2400
2016-04-10 00:50:00,50,0,22.0,40.59,19.4633,44.06,22.89,39.7,20.4175,38.6175,20.0,46.656,7.0,57.09,21.7,37.2,22.79,41.59,20.1,41.43,6.6833,751.1167,96.3333,1.1667,30.8333,6.0833,0,6,4,Weekend,3000
2016-04-10 01:00:00,50,0,21.9267,40.59,19.39,44.06,22.8567,39.6633,20.4267,38.6267,20.0,46.6371,6.695,56.395,21.7,37.26,22.79,41.59,20.1333,41.6267,6.6,751.2,97.0,1.0,29.0,6.1,1,6,4,Weekend,3600
2016-04-10 01:10:00,50,0,21.89,40.59,19.39,44.09,22.79,39.59,20.39,38.59,20.0,46.7,6.23,55.5667,21.7,37.4333,22.79,41.59,20.1333,41.76,6.5833,751.2667,96.8333,1.1667,29.0,6.0667,1,6,4,Weekend,4200
2016-04-10 01:20:00,50,0,21.89,40.59,19.3233,44.09,22.8567,39.6633,20.39,38.59,20.0,46.7,6.03,55.9,21.7,37.5,22.772,41.59,20.1667,41.8267,6.5667,751.3333,96.6667,1.3333,29.0,6.0333,1,6,4,Weekend,4800
2016-04-10 01:30:00,60,0,21.8567,40.59,19.29,44.1267,22.8567,39.6633,20.39,38.59,20.0,46.656,5.83,56.26,21.7,37.53,22.7386,41.4971,20.1667,41.9667,6.55,751.4,96.5,1.5,29.0,6.0,1,6,4,Weekend,5400
2016-04-10 01:40:00,60,0,21.79,40.59,19.23,44.1267,22.89,39.7,20.39,38.59,20.0,46.6843,5.5633,55.7933,21.7,37.6633,22.7,41.4,20.1333,42.23,6.5333,751.4667,96.3333,1.6667,29.0,5.9667,1,6,4,Weekend,6000
2016-04-10 01:50:00,60,0,21.79,40.59,19.2,44.09,22.89,39.7,20.39,38.59,20.0,46.7,5.4,56.2267,21.7,37.59,22.7,41.3371,20.2,42.43,6.5167,751.5333,96.1667,1.8333,29.0,5.9333,1,6,4,Weekend,6600
2016-04-10 02:00:00,50,0,21.73,40.59,19.2,44.1633,22.89,39.59,20.39,38.59,20.0,46.6529,5.3333,56.6333,21.7,37.6267,22.7,41.272,20.2,42.6567,6.5,751.6,96.0,2.0,29.0,5.9,2,6,4,Weekend,7200
2016-04-10 02:10:00,50,0,21.7,40.59,19.1,44.2,22.89,39.59,20.39,38.59,19.934,46.7,5.1267,55.99,21.7,37.6267,22.6714,41.1429,20.2,42.79,6.4,751.6167,96.1667,2.0,28.1667,5.8167,2,6,4,Weekend,7800
2016-04-10 02:20:00,50,0,21.7,40.59,19.1,44.26,22.89,39.53,20.39,38.59,19.9529,46.7,4.9333,55.93,21.7,37.53,22.6,40.9,20.2,42.95,6.3,751.6333,96.3333,2.0,27.3333,5.7333,2,6,4,Weekend,8400
2016-04-10 02:30:00,40,0,21.7,40.59,19.0,44.2,22.8233,39.53,20.3567,38.59,19.934,46.678,4.8,56.4933,21.7,37.59,22.6,40.79,20.2,43.1267,6.2,751.65,96.5,2.0,26.5,5.65,2,6,4,Weekend,9000
2016-04-10 02:40:00,60,0,21.7,40.53,19.0,44.26,22.84,39.45,20.29,38.59,19.9686,46.6686,4.8,57.4933,21.7,37.7,22.6,40.7771,20.2,43.2,6.1,751.6667,96.6667,2.0,25.6667,5.5667,2,6,4,Weekend,9600
2016-04-10 02:50:00,60,0,21.7,40.5,18.89,44.29,22.79,39.4,20.29,38.59,20.0,46.59,4.9,58.23,21.7,37.7,22.58,40.7,20.2,43.36,6.0,751.6833,96.8333,2.0,24.8333,5.4833,2,6,4,Weekend,10200
2016-04-10 03:00:00,60,0,21.7,40.5,18.89,44.3633,22.8567,39.4667,20.29,38.53,19.9057,46.6686,4.9,58.3633,21.7,37.79,22.5,40.7,20.2,43.5,5.9,751.7,97.0,2.0,24.0,5.4,3,6,4,Weekend,10800
